Bank,review_text,review_score
TPBank Mobile,"App đẹp, dễ hiểu, chạy rất mượt. Nói chung mình chưa gặp vấn đề gì để phàn nàn cả.",5
TPBank Mobile,y như tiêu đề,3
TPBank Mobile,App càng nâng version càng khó xử dụng,1
TPBank Mobile,Chẳng hiểu sao nhìn thấy giao diện là thích rồi.,5
TPBank Mobile,"Nhanh chóng, tiện lợi, mượt, không có gì để chê nhé các bạn.",5
TPBank Mobile,App không có gì để chê từ hình thức đến chức năng.,5
TPBank Mobile,Giúp người dùng được trải nghiệm từ trực quan đến tính năng.,5
TPBank Mobile,Nhìn app là muốn tải về dùng rồi. Trải nghiệm thêm các chức năng lại càng ưng cái bụng.,5
TPBank Mobile,Nhìn giao diện là biết TPBank chuyên nghiệp sao rồi đấy,5
TPBank Mobile,Thiết kế không phức tạp nhưng rất chuyên nghiệp và dễ sử dụng.,5
TPBank Mobile,"Đã quá đi, app đã đẹp lại còn mượt mà. Mọi tính năng đều ổn.",5
TPBank Mobile,Ưng cái giao diện nay thế không biết.,5
TPBank Mobile,Cái app ngân hàng đầu tiên mà mình cảm thấy ưng ý về mặt trực quan đến vậy.,5
TPBank Mobile,"App đẹp quá đi à, lại dễ sử dụng nữa chứ.",5
TPBank Mobile,"Hài lòng lắm ạ, giao diện gần gũi, sắp xếp tính năng thông minh.",5
TPBank Mobile,"Nhờ có TPBank Mobile giúp cho các giao dịch của mình trở nên nhanh chóng, công việc kinh doanh ngày càng phát triển hơn",5
TPBank Mobile,"Sử dụng đi mọi người, tiện lợi lắm á.",5
TPBank Mobile,Tốc độ nhận thông báo biến động số dư bị delay khá lâu.,2
TPBank Mobile,"Vote 5 sao cho TPBank Mobile nhé, mình rất thích những gì TPBank đã mang đến cho khách hàng.",5
TPBank Mobile,"Thích quá đi, từ ngày dùng TPBank Mobile cảm giác mọi thử trở nên tiện lợi và nhanh chóng hơn hẳn.",5
TPBank Mobile,Mua sắm online nhanh chóng hơn bao giờ hết.,5
TPBank Mobile,"Sử dụng TPBank Mobile đã lâu, update nhiều lần, thấy càng ngày tính năng càng được cải thiện tiện ích hơn, rất thích.",5
TPBank Mobile,Thích nhất TPBank luôn đồng hành cũng khách hàng trong việc phát triển các tính năng app TPBank Mobile thêm tiện lợi hơn cho người dùng.,5
TPBank Mobile,Thời buổi công nghệ là phải các app của ngân hàng cũng trở nên chuyên nghiệp và tiện lợi hơn hẳn.,5
TPBank Mobile,Giao dịch ngân hàng trở nên linh hoạt hơn bao giờ hết chỉ với điện thoại di động.,5
TPBank Mobile,"Có thể đặt lịch chuyển tiền đúng thời điểm mình muốn khi sợ quê, hay quá ạ.",5
TPBank Mobile,Thanh toán các loại hóa đơn đơn giản hơn từ khi có TPBank Mobile.,5
TPBank Mobile,"Quản lý giao dịch chi tiết, rõ ràng.",5
TPBank Mobile,"Mình hay thanh toán quá ví điện tứ Airpay khi mua hàng, may quá TPBank có chức năng nạp tiền ví điện tử, tiện lợi quá.",5
TPBank Mobile,"Người dùng có thể kích hoạt thẻ, khóa thẻ và quản lý thẻ nhanh chóng ngay trên ứng dụng.",5
TPBank Mobile,"Chuyển khoản nhanh liên ngân hàng và nhận tiền trong vài phút, nhanh chóng quá.",5
TPBank Mobile,Mở tài khoản tiết kiệm mọi lúc mọi nơi trên TPBank Mobile lại còn được hưởng ưu đãi lãi suất ).1% so với mở tại quầy giao dịch nữa chứ.,5
TPBank Mobile,"Thật may khi đặt niềm tin đúng chỗ , khi đã lựa chọn TPBank.",5
TPBank Mobile,Nhập mã AT0348172 để nhận mã khuyến mãi mua sắm của TPBank nhé mn,5
TPBank Mobile,"mỗi lần mở Tiết kiệm để coi có bao nhiêu gói tiết kiệm & để mở gói Tiết kiệm mới, nó lâuuuuuu kinh khủng ạ. TPBANK xem xét sao sửa nó nhanh giùm ik 🥲🥲",3
TPBank Mobile,"App tự động bắt xóa app, tải lại, cài mật khẩu, team product của Tpbank quá chán",1
TPBank Mobile,"Nhận tiền ko có thông báo đẩy ngoài đt, chán
Chuyển tiền phải 5 phút sau mới thấy thông báo trừ tiền
App lỗi tùm lum",3
TPBank Mobile,Không cho nhập pass để xác nhận gd mà cứ bắt buộc phải tháo khẩu trang để dùng dùng faceid,1
TPBank Mobile,"Thật sự tôi thấy rất hài lòng, quá tuyệt vời! 5⭐️ + luôn. Phục vụ rất kịp thời và hiệu quả",5
TPBank Mobile,App dùng rất thích và tiện dụng. Có điều có một vài chỗ lỗi cần khắc phục,5
TPBank Mobile,Sử dụng tiện lắm,5
TPBank Mobile,Kích hoạt tài khoản lằng nhằng. Không nên tải,1
TPBank Mobile,"App chưa có phần vay trực tuyến hay trả nợ qua app, chưa đa dạng các loại hình thanh toán tiện dụng như các ngân hàng bh. Cần nâng cấp hơn nữa các tính năng cho ng sử dụng. Cảm thấy app vẫn còn đang tụt hậu so va các ngân hàng khác trên thị trường",3
TPBank Mobile,"Mục tiết kiệm lần nào vào cũng thế, quay rất lâu nhưng không hiển thị được thông tin",1
TPBank Mobile,Tôi không thể đăng nhập vào tài khoản cá nhân,2
TPBank Mobile,Đki ghi đúng mã capcha mà cứ tbao sai.Chịu,1
TPBank Mobile,"Giờ vàng không vào được
Chơi xong không mở được quà nhưng vẫn mất lượt chơi",1
TPBank Mobile,"App dùng tiện lợi, nhân viên hỗ trợ nhiệt tình",5
TPBank Mobile,"Trên web không có phần phản hồi cho khách hàng. Mình viết lên đây để các bác biết ạ.

Mình rất thất vọng về cách xử lý cũng như bước đầu sử dụng app, trong khi mình làm trực tiếp tại điểm giao dịch mà sự hỗ trợ cũng rất chậm, mình cũng không nhận được kết quả mong muốn trong khi đã reset e-tokent mà vẫn không được ( nv giao dịch làm câu chắc tin nhắn của chị có vấn đề chán không muốn nói)
=> Quá tệ khi Nhận email đăng ký ebank mất 20 phút , e-Token (mã kích hoạt tài khoản) cả tiếng cũng không thấy đâu, thái độ nhân viên hời hợt",1
TPBank Mobile,App quá nhiều sản phẩm dịch vụ vượt cả mong đợi của tôi.Việc chuyển tiền nhanh chóng lại thuận tiện trong mua bán.Dùng app của TPBank tôi rất yên tâm về vấn đề bảo mật. Vote 5 sao cho TPBank nhé👍👍👍,5
TPBank Mobile,Ngân hàng làm phiền nhất,1
TPBank Mobile,Ngân hàng rác nhất bố từng dùng,1
TPBank Mobile,"Ứng dụng quá tệ, chơi sự kiện Hời Hổ Hổ Hời toàn mất kết nối - mất lượt chơi!",1
TPBank Mobile,Hãy trả lại giao diện cũ,3
TPBank Mobile,"App rất tốt ạ nhưng rất hay bảo trì, những lúc cần đến app để thanh toán mà app bảo trì mất làm phải lật đật chạy đi rút",3
TPBank Mobile,App không tự chỉnh giao diện sáng tối được,5
TPBank Mobile,"Ứng dụng dùng tốt, nhân viên ở các chi nhánh làm việc tận tâm và lịch sự",5
TPBank Mobile,K phải nói ngoa chứ chưa thấy cái app ebanking nào ngu đần ngư của tpb,1
TPBank Mobile,"App đẹp, dùng mượt, dễ tra cứu",5
TPBank Mobile,"Thủ tục loằng ngoằng. Tổng đài viên giải thích vòng vo, qua loa cho xong chuyện.",1
TPBank Mobile,Xử lý chậm (( bấm load 1-2p,2
TPBank Mobile,Mã kích hoạt cơ bản báo hiệu lực 24h mà chưa hết 12h kích hoạt đã lỗi r,2
TPBank Mobile,quá tệ,1
TPBank Mobile,Nhập đusng mk vẫn ko vào được,4
TPBank Mobile,Có ngân hàng nào mà tệ hơn,1
TPBank Mobile,"Có chạy đc game gì đâu, mở răng đứng im",2
TPBank Mobile,"Làm thẻ nhanh nhưng phần đăng nhập trên app cồng kềnh kinh khủng 🙂 phần tên đăng nhập cho lựa chọn sđt hoặc stk nhưng thử cái nào cũng báo lỗi sai không thể đăng nhập, mất gần 2 tiếng đồng hồ và đổi lại là bị khoá thẻ tạm thời vì đăng nhập sai 5 lần 🙂 phần mã capcha cũng hiển thị nhìn rất khó hiểu, không biết nên nhập kí tự nào trước, test thử thanh toán thẻ ở circle k cũng không được vì máy báo thẻ lỗi dù đã nạp tiền vào thẻ rồi, thật sự là 1 trải nghiệm không thể nào tệ hơn được nữa 🙂",1
TPBank Mobile,"App mới thiết kế tinh tế, các chức năng chạy mượt hơn.",5
TPBank Mobile,"Dịch vụ ngân hàng sử dụng tốt. Chuyển tiền nhanh chóng và có nhiều chức năng tiện lợi, thanh toán hóa đơn gọn nhẹ.",5
TPBank Mobile,"Đầy đủ tính năng, thanh toán tiện lợi, không cần dùng thêm ví điện tử nữa",5
TPBank Mobile,"Giao diện mới Đổi giao diện đẹp, có nt với bạn cùng sử dụng app dễ mượn tiền hơn. Kaka",5
TPBank Mobile,kakaka,5
TPBank Mobile,"App tệ, etoken lấy rồi vẫn báo sai, đôi lúc lại bị đơ chỗ ô input text otp, dở tệ:",2
TPBank Mobile,Đột phá ấn tượng!,5
TPBank Mobile,App lỗi nhất từng thấy. Đụng cái gì cái đó lỗi,1
TPBank Mobile,"App xài dở ẹc, rắc rối, lỗi app ko login dc phải bấm quên pass xong reset lại bị tpbank trừ 8.8k phí reset, bó tay",2
TPBank Mobile,"Đăng kí mở tk 100% online qua app mà k cần phải đi đến đâu hết. Live cam cái là xác minh xong có thẻ thanh toán visa quốc tế xài luôn r. App nên tích hợp dùng Google/Microsoft Authenticator để mih có thể lấy etoken trên devices khác, tránh phụ thuộc vào một device duy nhất để lấy etoken",5
TPBank Mobile,"Tôi già nên mắt yếu phải chữ to mới đọc được, app không có chức năng để tăng font size. Chữ trong app quá nhỏ k đọc được. App nên có khả năng đồng bộ với global font size của iPhone",3
TPBank Mobile,Nhận diện khuôn mặt quá khó,1
TPBank Mobile,"Xoá đi tải lại vẫn không truy cập được app, báo không truy cập hệ thống kiểm tra lại mạng, nhưng mạng tôi hoàn toàn bình thường. Giờ không biết chuyển tiền kiểu gì luôn",2
TPBank Mobile,"Xin góp ý đội ngũ phát triển app nên thêm tính năng ẩn số dư tài khoản trong giao diện chuyển tiền để nâng cao tính riêng tư cho người dùng. Hy vọng sớm được thấy update này.
App chuyển tiền nhanh, tiện dụng tích hợp OTP.
Cảm ơn!",4
TPBank Mobile,"Thật sự tôi không thể hiểu bộ phận kỹ thuật của TP bank làm việc kiểu gì mà suốt ngày lỗi như vậy. Khi vào phần nhận xét app, tôi toàn thấy khen 5 sao thôi :))) hơi nghi ngờ về độ trung thực của những lời khen đó",1
TPBank Mobile,TPBank đã thay đổi cuộc đời tôi theo những cách tuyệt đối nhất và tôi yêu ngân hàng này. Nó thực sự là ngân hàng được mô phỏng lại ở một cấp độ khác. Tôi cố gắng giới thiệu bạn với những người thân yêu và đồng nghiệp nữa! Xin cảm ơn TPBank!,5
TPBank Mobile,Bỗng dưng xoá tài khoản của khách.quá kém,1
TPBank Mobile,"Không thể dùng OTP nâng cao dù đang cần thực hiện giao dịch > 50M
App stupid",2
TPBank Mobile,Tôi yêu TPBank. Tôi đã sử dụng nó hơn 7 tháng nay và tôi vừa hủy một trong các tài khoản ngân hàng thực của mình. Mọi thứ trên TPBank rất nhanh và cảm giác rất an toàn. Tôi cũng thích giao diện người dùng trên ứng dụng. Và tôi thích rằng họ hợp tác với các máy ATM để làm cho rất nhiều máy ATM miễn phí. Nhìn chung 10/10,5
TPBank Mobile,"Tôi thực sự khuyên bạn nên sử dụng TPBank, đây là hệ thống dễ dàng thuyết phục nhất cho mọi nhu cầu ngân hàng của bạn. Tôi cũng yêu thích APP, nó thực sự cho phép bạn gửi ngân hàng theo cách tốt nhất. Khi liên quan đến tiền của tôi, tôi tin tưởng TPBank sẽ lo cho tôi. Xin cảm ơn TPBank!!",5
TPBank Mobile,Cách giao dịch ngân hàng dễ dàng nhất,5
TPBank Mobile,"Tôi đã làm việc với TPBank mobile được vài năm và tôi sẽ không bao giờ rời bỏ! Dịch vụ khách hàng tuyệt vời và ứng dụng thực sự hoạt động theo cách tôi muốn có quyền truy cập vào tài khoản của mình, vì vậy tôi luôn biết điều gì đang xảy ra.",5
TPBank Mobile,"Sự lựa chọn tốt nhất mà tôi từng đưa ra! Tôi thích TPBank đã giúp tôi tín dụng, tiết kiệm như thế nào. Đáng giá khi chuyển sang TPBank sẽ không hối tiếc chút nào!",5
TPBank Mobile,"Kể từ khi tôi mở tài khoản của mình cách đây nhiều năm, đây là ngân hàng tốt nhất với sự tiện lợi 24-7. Bất cứ điều gì tôi cần làm thông qua ngân hàng của mình, TPBank sẽ hỗ trợ tôi!",5
TPBank Mobile,Thích lắm! Được thanh toán sớm và ứng trước,5
TPBank Mobile,"Ứng dụng tuyệt vời, dịch vụ tuyệt vời, thái độ vui vẻ.",5
TPBank Mobile,Tôi yêu TPBank và thẻ tốt nhất mà tôi từng có. Tôi sẽ giới thiệu bạn bè và các thành viên trong gia đình của tôi.,5
TPBank Mobile,Nó đã cứu một người đàn ông rất nhiều lần.,5
TPBank Mobile,"Tuyệt vời, tình yêu tuyệt vời nhất ...!!  ♥ ️",5
TPBank Mobile,Tôi thích khoản tiền gửi sớm và mọi thứ về tài khoản này! Nó rất tiện lợi và siêu dễ sử dụng. Đó là ngân hàng theo cách của tôi.,5
TPBank Mobile,TPBank là một ngân hàng tuyệt vời. Tôi đã có chúng từ khi chúng mới bắt đầu. Thật đáng kinh ngạc khi họ đã tiến bộ nhiều như thế nào. Tất cả những gì chúng ta cần là tự đi dạo trong chi nhánh hoặc ki-ốt và chúng ta sẽ hoàn thành,5
TPBank Mobile,"Sau hơn một tuần xem quảng cáo trên TikTok, tôi quyết định thử sức với TPBank. Thành thật mà nói, tôi đã rất ấn tượng. Nó rất đơn giản và cung cấp cho bạn mọi thứ bạn cần để bắt đầu. Tất cả đều là kỹ thuật số và rất dễ sử dụng. Tưởng rằng tôi sẽ thử nghiệm TPBank và tiếp tục nhưng thành thật mà nói, tôi sẽ tiếp tục sử dụng tài khoản của mình trong tương lai gần. Rất tốt TPBank!",5
TPBank Mobile,Giao ngay cho tôi cực kỳ tiện lợi và không có phí .. chuyển khoản luôn ở thời điểm và địa điểm. Thẻ xây dựng tín dụng đã là thẻ của tôi trong nhiều tháng nay và nó đã nâng số điểm của tôi lên hơn 30 điểm,5
TPBank Mobile,"Yêu TPBank, nó đã giúp tôi theo những cách mà một ngân hàng truyền thống không bao giờ có",5
TPBank Mobile,Tôi yêu TPBank rất nhiều! Thuận tiện và đáng tin cậy! Tôi nhận được phiếu lương sớm 2 ngày. Tôi cũng thích ứng dụng! Dễ sử dụng! Tôi thích cách ứng dụng tự động làm tròn số tiền vào tài khoản tiết kiệm của tôi!,5
TPBank Mobile,Tôi yêu TPBank ✨,5
TPBank Mobile,Tôi yêu ngân hàng này. Tôi thích rằng không có phí Kate,5
TPBank Mobile,Tôi yêu TPBank,5
